period,originName,destinationId,gradeId,gradeName,quantity,quantity-units
2021-06-01,Canada,US,LSW,Light Sweet,2016,thousand barrels
2021-06-01,Canada,US,MED,Medium,29123,thousand barrels
2021-06-01,Colombia,US,HSO,Heavy Sour,5265,thousand barrels
2021-06-01,Ecuador,US,HSO,Heavy Sour,3552,thousand barrels
2021-06-01,Ghana,US,LSW,Light Sweet,432,thousand barrels
2021-06-01,Ghana,US,MED,Medium,920,thousand barrels
2021-06-01,Guatemala,US,HSO,Heavy Sour,280,thousand barrels
2021-06-01,Guyana,US,MED,Medium,1224,thousand barrels
2021-06-01,Iraq,US,HSO,Heavy Sour,1979,thousand barrels
2021-06-01,Iraq,US,MED,Medium,3422,thousand barrels
2021-06-01,Kazakhstan,US,LSO,Light Sour,713,thousand barrels
2021-06-01,Libya,US,LSW,Light Sweet,3101,thousand barrels
2021-06-01,Mexico,US,HSO,Heavy Sour,15928,thousand barrels
2021-06-01,Mexico,US,MED,Medium,4495,thousand barrels
2021-06-01,Netherlands,US,MED,Medium,997,thousand barrels
2021-06-01,Nigeria,US,HSO,Heavy Sour,127,thousand barrels
2021-06-01,Nigeria,US,LSO,Light Sour,197,thousand barrels
2021-06-01,Nigeria,US,LSW,Light Sweet,4161,thousand barrels
2021-06-01,Nigeria,US,MED,Medium,958,thousand barrels
2021-06-01,Norway,US,LSW,Light Sweet,606,thousand barrels
2021-06-01,Norway,US,MED,Medium,115,thousand barrels
2021-06-01,Peru,US,HSO,Heavy Sour,346,thousand barrels
2021-06-01,Russia,US,LSO,Light Sour,403,thousand barrels
2021-06-01,Russia,US,LSW,Light Sweet,5117,thousand barrels
2021-06-01,Russia,US,MED,Medium,2946,thousand barrels
2021-06-01,Saudi Arabia,US,HSO,Heavy Sour,401,thousand barrels
2021-06-01,Saudi Arabia,US,LSO,Light Sour,413,thousand barrels
2021-06-01,Saudi Arabia,US,MED,Medium,12261,thousand barrels
2021-06-01,Trinidad and Tobago,US,HSO,Heavy Sour,507,thousand barrels
2021-06-01,Trinidad and Tobago,US,LSW,Light Sweet,758,thousand barrels
2021-06-01,United Kingdom,US,HSO,Heavy Sour,1878,thousand barrels
2021-06-01,United Kingdom,US,LSW,Light Sweet,625,thousand barrels
2021-07-01,Algeria,US,LSW,Light Sweet,386,thousand barrels
2021-07-01,Angola,US,HSO,Heavy Sour,905,thousand barrels
2021-07-01,Angola,US,MED,Medium,544,thousand barrels
2021-07-01,Argentina,US,HSW,Heavy Sweet,281,thousand barrels
2021-07-01,Argentina,US,LSO,Light Sour,476,thousand barrels
2021-07-01,Argentina,US,MED,Medium,473,thousand barrels
2021-07-01,Brazil,US,HSW,Heavy Sweet,500,thousand barrels
2021-07-01,Brazil,US,MED,Medium,4896,thousand barrels
2021-07-01,Brunei,US,MED,Medium,1444,thousand barrels
2021-07-01,Canada,US,HSO,Heavy Sour,79150,thousand barrels
2021-07-01,Canada,US,HSW,Heavy Sweet,6686,thousand barrels
2021-07-01,Canada,US,LSO,Light Sour,1749,thousand barrels
2021-07-01,Canada,US,LSW,Light Sweet,1151,thousand barrels
2021-07-01,Canada,US,MED,Medium,25147,thousand barrels
2021-07-01,Colombia,US,HSO,Heavy Sour,4472,thousand barrels
2021-07-01,Ecuador,US,HSO,Heavy Sour,3296,thousand barrels
2021-07-01,Ghana,US,LSW,Light Sweet,986,thousand barrels
2021-07-01,Ghana,US,MED,Medium,964,thousand barrels
2021-07-01,Guyana,US,MED,Medium,2752,thousand barrels
2021-07-01,Iraq,US,HSO,Heavy Sour,1354,thousand barrels
2021-07-01,Iraq,US,MED,Medium,5469,thousand barrels
2021-07-01,Kazakhstan,US,LSO,Light Sour,710,thousand barrels
2021-07-01,Kuwait,US,HSO,Heavy Sour,1146,thousand barrels
2021-07-01,Libya,US,LSW,Light Sweet,1887,thousand barrels
2021-07-01,Libya,US,MED,Medium,1042,thousand barrels
2021-07-01,Mexico,US,HSO,Heavy Sour,14192,thousand barrels
2021-07-01,Mexico,US,MED,Medium,6607,thousand barrels
2021-07-01,Nigeria,US,LSW,Light Sweet,3276,thousand barrels
2021-07-01,Nigeria,US,MED,Medium,1003,thousand barrels
2021-07-01,Norway,US,LSW,Light Sweet,1216,thousand barrels
2021-07-01,Norway,US,MED,Medium,644,thousand barrels
2021-07-01,Russia,US,LSO,Light Sour,1381,thousand barrels
2021-07-01,Russia,US,LSW,Light Sweet,3607,thousand barrels
2021-07-01,Russia,US,MED,Medium,3760,thousand barrels
2021-07-01,Saudi Arabia,US,HSO,Heavy Sour,551,thousand barrels
2021-07-01,Saudi Arabia,US,LSO,Light Sour,252,thousand barrels
2021-07-01,Saudi Arabia,US,MED,Medium,9673,thousand barrels
2021-07-01,Trinidad and Tobago,US,HSO,Heavy Sour,1019,thousand barrels
2021-07-01,Trinidad and Tobago,US,MED,Medium,379,thousand barrels
2021-07-01,United Arab Emirates,US,LSO,Light Sour,1047,thousand barrels
2021-07-01,United Kingdom,US,HSO,Heavy Sour,1869,thousand barrels
2021-08-01,Angola,US,HSW,Heavy Sweet,955,thousand barrels
2021-08-01,Angola,US,LSW,Light Sweet,361,thousand barrels
2021-08-01,Angola,US,MED,Medium,364,thousand barrels
2021-08-01,Argentina,US,LSW,Light Sweet,931,thousand barrels
2021-08-01,Brazil,US,HSO,Heavy Sour,1470,thousand barrels
2021-08-01,Brazil,US,MED,Medium,2665,thousand barrels
2021-08-01,Brunei,US,MED,Medium,508,thousand barrels
2021-08-01,Cameroon,US,HSW,Heavy Sweet,648,thousand barrels
2021-08-01,Cameroon,US,MED,Medium,687,thousand barrels
2021-08-01,Canada,US,HSO,Heavy Sour,76273,thousand barrels
2021-08-01,Canada,US,HSW,Heavy Sweet,8336,thousand barrels
2021-08-01,Canada,US,LSO,Light Sour,1179,thousand barrels
2021-08-01,Canada,US,LSW,Light Sweet,2127,thousand barrels
2021-08-01,Canada,US,MED,Medium,25949,thousand barrels
2021-08-01,Colombia,US,HSO,Heavy Sour,5015,thousand barrels
2021-08-01,Colombia,US,MED,Medium,339,thousand barrels
2021-08-01,Ecuador,US,HSO,Heavy Sour,4944,thousand barrels
2021-08-01,Ghana,US,LSW,Light Sweet,951,thousand barrels
2021-08-01,Ghana,US,MED,Medium,887,thousand barrels
2021-08-01,Guyana,US,MED,Medium,1993,thousand barrels
2021-08-01,Iraq,US,HSO,Heavy Sour,482,thousand barrels
2021-08-01,Iraq,US,MED,Medium,3580,thousand barrels
2021-08-01,Kuwait,US,HSO,Heavy Sour,747,thousand barrels
2021-08-01,Libya,US,LSW,Light Sweet,3511,thousand barrels
2021-08-01,Mexico,US,HSO,Heavy Sour,14630,thousand barrels
2021-08-01,Mexico,US,MED,Medium,4224,thousand barrels
2021-08-01,Nigeria,US,LSW,Light Sweet,2676,thousand barrels
2021-08-01,Nigeria,US,MED,Medium,950,thousand barrels
2021-08-01,Norway,US,LSW,Light Sweet,623,thousand barrels
2021-08-01,Norway,US,MED,Medium,125,thousand barrels
2021-08-01,Russia,US,LSO,Light Sour,1791,thousand barrels
2021-08-01,Russia,US,LSW,Light Sweet,2225,thousand barrels
2021-08-01,Russia,US,MED,Medium,5620,thousand barrels
2021-08-01,Saudi Arabia,US,LSW,Light Sweet,416,thousand barrels
2021-08-01,Saudi Arabia,US,MED,Medium,10654,thousand barrels
2021-08-01,Trinidad and Tobago,US,HSO,Heavy Sour,995,thousand barrels
2021-08-01,Trinidad and Tobago,US,MED,Medium,497,thousand barrels
2021-08-01,United Arab Emirates,US,LSO,Light Sour,947,thousand barrels
2021-08-01,United Kingdom,US,HSO,Heavy Sour,2056,thousand barrels
2021-09-01,Angola,US,LSW,Light Sweet,855,thousand barrels
2021-09-01,Argentina,US,HSW,Heavy Sweet,689,thousand barrels
2021-09-01,Argentina,US,LSW,Light Sweet,970,thousand barrels
2021-09-01,Brazil,US,HSO,Heavy Sour,990,thousand barrels
2021-09-01,Brazil,US,HSW,Heavy Sweet,496,thousand barrels
2021-09-01,Brazil,US,MED,Medium,4793,thousand barrels
2021-09-01,Brunei,US,MED,Medium,2308,thousand barrels
2021-09-01,Cameroon,US,MED,Medium,140,thousand barrels
2021-09-01,Canada,US,HSO,Heavy Sour,78407,thousand barrels
2021-09-01,Canada,US,HSW,Heavy Sweet,7297,thousand barrels
2021-09-01,Canada,US,LSO,Light Sour,1503,thousand barrels
2021-09-01,Canada,US,LSW,Light Sweet,1225,thousand barrels
2021-09-01,Canada,US,MED,Medium,24907,thousand barrels
2021-09-01,Colombia,US,HSO,Heavy Sour,3758,thousand barrels
2021-09-01,Ecuador,US,HSO,Heavy Sour,3996,thousand barrels
2021-09-01,Ghana,US,MED,Medium,1825,thousand barrels
2021-09-01,Guatemala,US,HSO,Heavy Sour,281,thousand barrels
2021-09-01,Guyana,US,MED,Medium,5288,thousand barrels
2021-09-01,Iraq,US,MED,Medium,858,thousand barrels
2021-09-01,Kazakhstan,US,LSO,Light Sour,790,thousand barrels
2021-09-01,Kuwait,US,HSO,Heavy Sour,1377,thousand barrels
2021-09-01,Libya,US,LSW,Light Sweet,2888,thousand barrels
2021-09-01,Mexico,US,HSO,Heavy Sour,15355,thousand barrels
2021-09-01,Mexico,US,MED,Medium,4784,thousand barrels
2021-09-01,Nigeria,US,LSW,Light Sweet,3023,thousand barrels
2021-09-01,Norway,US,LSW,Light Sweet,606,thousand barrels
2021-09-01,Norway,US,MED,Medium,507,thousand barrels
2021-09-01,Peru,US,HSO,Heavy Sour,114,thousand barrels
2021-09-01,Russia,US,LSO,Light Sour,1053,thousand barrels
2021-09-01,Russia,US,LSW,Light Sweet,848,thousand barrels
2021-09-01,Russia,US,MED,Medium,4353,thousand barrels
2021-09-01,Saudi Arabia,US,LSO,Light Sour,222,thousand barrels
2021-09-01,Saudi Arabia,US,MED,Medium,14514,thousand barrels
2021-09-01,Trinidad and Tobago,US,HSO,Heavy Sour,1481,thousand barrels
2021-09-01,Trinidad and Tobago,US,LSW,Light Sweet,388,thousand barrels
2021-09-01,United Arab Emirates,US,HSO,Heavy Sour,325,thousand barrels
2021-09-01,United Arab Emirates,US,LSO,Light Sour,1736,thousand barrels
2021-09-01,United Kingdom,US,HSO,Heavy Sour,805,thousand barrels
2021-10-01,Angola,US,LSW,Light Sweet,203,thousand barrels
2021-10-01,Angola,US,MED,Medium,537,thousand barrels
2021-10-01,Argentina,US,LSW,Light Sweet,389,thousand barrels
2021-10-01,Brazil,US,HSO,Heavy Sour,509,thousand barrels
2021-10-01,Brazil,US,HSW,Heavy Sweet,223,thousand barrels
2021-10-01,Brazil,US,MED,Medium,3078,thousand barrels
2021-10-01,Brunei,US,MED,Medium,990,thousand barrels
2021-10-01,Cameroon,US,MED,Medium,125,thousand barrels
2021-10-01,Canada,US,HSO,Heavy Sour,74835,thousand barrels
2021-10-01,Canada,US,HSW,Heavy Sweet,6978,thousand barrels
2021-10-01,Canada,US,LSO,Light Sour,1677,thousand barrels
2021-10-01,Canada,US,LSW,Light Sweet,1417,thousand barrels
2021-10-01,Canada,US,MED,Medium,27533,thousand barrels
2021-10-01,Colombia,US,HSO,Heavy Sour,5286,thousand barrels
2021-10-01,Colombia,US,MED,Medium,340,thousand barrels
2021-10-01,Ecuador,US,HSO,Heavy Sour,3446,thousand barrels
2021-10-01,Ghana,US,MED,Medium,1956,thousand barrels
2021-10-01,Guyana,US,MED,Medium,1974,thousand barrels
2021-10-01,Iraq,US,HSO,Heavy Sour,998,thousand barrels
2021-10-01,Iraq,US,MED,Medium,4745,thousand barrels
2021-10-01,Kazakhstan,US,LSO,Light Sour,220,thousand barrels
2021-10-01,Kuwait,US,HSO,Heavy Sour,728,thousand barrels
2021-10-01,Libya,US,LSW,Light Sweet,3764,thousand barrels
2021-10-01,Mexico,US,HSO,Heavy Sour,11312,thousand barrels
2021-10-01,Mexico,US,HSW,Heavy Sweet,347,thousand barrels
2021-10-01,Mexico,US,MED,Medium,4536,thousand barrels
2021-10-01,Nigeria,US,LSW,Light Sweet,2691,thousand barrels
2021-10-01,Norway,US,HSW,Heavy Sweet,400,thousand barrels
2021-10-01,Norway,US,LSW,Light Sweet,1199,thousand barrels
2021-10-01,Norway,US,MED,Medium,393,thousand barrels
2021-10-01,Peru,US,LSW,Light Sweet,985,thousand barrels
2021-10-01,Russia,US,LSW,Light Sweet,1034,thousand barrels
2021-10-01,Russia,US,MED,Medium,5349,thousand barrels
2021-10-01,Saudi Arabia,US,LSO,Light Sour,89,thousand barrels
2021-10-01,Saudi Arabia,US,MED,Medium,10869,thousand barrels
2021-10-01,Trinidad and Tobago,US,HSO,Heavy Sour,559,thousand barrels
2021-10-01,Trinidad and Tobago,US,MED,Medium,501,thousand barrels
2021-10-01,United Arab Emirates,US,LSO,Light Sour,1027,thousand barrels
2021-10-01,United Kingdom,US,HSO,Heavy Sour,1226,thousand barrels
2021-10-01,United Kingdom,US,HSW,Heavy Sweet,98,thousand barrels
2021-10-01,United Kingdom,US,LSW,Light Sweet,546,thousand barrels
2021-11-01,Algeria,US,LSW,Light Sweet,631,thousand barrels
2021-11-01,Angola,US,LSW,Light Sweet,27,thousand barrels
2021-11-01,Angola,US,MED,Medium,1255,thousand barrels
2021-11-01,Argentina,US,LSW,Light Sweet,948,thousand barrels
2021-11-01,Brazil,US,HSO,Heavy Sour,2991,thousand barrels
2021-11-01,Brazil,US,MED,Medium,1604,thousand barrels
2021-11-01,Brunei,US,MED,Medium,992,thousand barrels
2021-11-01,Canada,US,HSO,Heavy Sour,84741,thousand barrels
2021-11-01,Canada,US,HSW,Heavy Sweet,7444,thousand barrels
2021-11-01,Canada,US,LSO,Light Sour,1161,thousand barrels
2021-11-01,Canada,US,LSW,Light Sweet,729,thousand barrels
2021-11-01,Canada,US,MED,Medium,24067,thousand barrels
2021-11-01,Colombia,US,HSO,Heavy Sour,5314,thousand barrels
2021-11-01,Colombia,US,MED,Medium,350,thousand barrels
2021-11-01,Ecuador,US,HSO,Heavy Sour,3524,thousand barrels
2021-11-01,Ghana,US,MED,Medium,13,thousand barrels
2021-11-01,Guyana,US,MED,Medium,3262,thousand barrels
2021-11-01,Iraq,US,HSO,Heavy Sour,365,thousand barrels
2021-11-01,Iraq,US,MED,Medium,4586,thousand barrels
2021-11-01,Kazakhstan,US,LSO,Light Sour,821,thousand barrels
2021-11-01,Kuwait,US,HSO,Heavy Sour,739,thousand barrels
2021-11-01,Libya,US,LSW,Light Sweet,2470,thousand barrels
2021-11-01,Mexico,US,HSO,Heavy Sour,11152,thousand barrels
2021-11-01,Mexico,US,MED,Medium,4025,thousand barrels
2021-11-01,Nigeria,US,LSW,Light Sweet,2305,thousand barrels
2021-11-01,Norway,US,HSO,Heavy Sour,398,thousand barrels
2021-11-01,Norway,US,LSW,Light Sweet,606,thousand barrels
2021-11-01,Norway,US,MED,Medium,847,thousand barrels
2021-11-01,Peru,US,HSO,Heavy Sour,590,thousand barrels
2021-11-01,Peru,US,LSW,Light Sweet,329,thousand barrels
2021-11-01,Russia,US,LSO,Light Sour,671,thousand barrels
2021-11-01,Russia,US,LSW,Light Sweet,1775,thousand barrels
2021-11-01,Russia,US,MED,Medium,3014,thousand barrels
2021-11-01,Saudi Arabia,US,MED,Medium,15261,thousand barrels
2021-11-01,Trinidad and Tobago,US,HSO,Heavy Sour,1003,thousand barrels
2021-12-01,Angola,US,MED,Medium,50,thousand barrels
2021-12-01,Argentina,US,LSW,Light Sweet,1904,thousand barrels
2021-12-01,Brazil,US,HSO,Heavy Sour,847,thousand barrels
2021-12-01,Brazil,US,MED,Medium,1772,thousand barrels
2021-12-01,Canada,US,HSO,Heavy Sour,92380,thousand barrels
2021-12-01,Canada,US,HSW,Heavy Sweet,9033,thousand barrels
2021-12-01,Canada,US,LSO,Light Sour,796,thousand barrels
2021-12-01,Canada,US,LSW,Light Sweet,1349,thousand barrels
2021-12-01,Canada,US,MED,Medium,23297,thousand barrels
2021-12-01,Colombia,US,HSO,Heavy Sour,6236,thousand barrels
2021-12-01,Colombia,US,MED,Medium,340,thousand barrels
2021-12-01,Ecuador,US,HSO,Heavy Sour,6303,thousand barrels
2021-12-01,Ghana,US,LSW,Light Sweet,945,thousand barrels
2021-12-01,Ghana,US,MED,Medium,1931,thousand barrels
2021-12-01,Guatemala,US,HSO,Heavy Sour,281,thousand barrels
2021-12-01,Iraq,US,HSO,Heavy Sour,1549,thousand barrels
2021-12-01,Iraq,US,MED,Medium,5378,thousand barrels
2021-12-01,Kazakhstan,US,LSO,Light Sour,1313,thousand barrels
2021-12-01,Kuwait,US,HSO,Heavy Sour,360,thousand barrels
2021-12-01,Libya,US,LSW,Light Sweet,1702,thousand barrels
2021-12-01,Mexico,US,HSO,Heavy Sour,10930,thousand barrels
2021-12-01,Mexico,US,MED,Medium,4326,thousand barrels
2021-12-01,Nigeria,US,LSW,Light Sweet,3422,thousand barrels
2021-12-01,Norway,US,LSW,Light Sweet,1830,thousand barrels
2021-12-01,Norway,US,MED,Medium,820,thousand barrels
2021-12-01,Russia,US,LSO,Light Sour,2087,thousand barrels
2021-12-01,Russia,US,LSW,Light Sweet,705,thousand barrels
2021-12-01,Saudi Arabia,US,HSO,Heavy Sour,360,thousand barrels
2021-12-01,Saudi Arabia,US,MED,Medium,14272,thousand barrels
2021-12-01,Trinidad and Tobago,US,HSO,Heavy Sour,501,thousand barrels
2021-12-01,Trinidad and Tobago,US,MED,Medium,360,thousand barrels
2021-12-01,United Arab Emirates,US,LSO,Light Sour,997,thousand barrels
2021-12-01,United Kingdom,US,HSO,Heavy Sour,913,thousand barrels
2022-01-01,Angola,US,MED,Medium,1911,thousand barrels
2022-01-01,Argentina,US,HSW,Heavy Sweet,1136,thousand barrels
2022-01-01,Argentina,US,LSO,Light Sour,514,thousand barrels
2022-01-01,Argentina,US,LSW,Light Sweet,471,thousand barrels
2022-01-01,Brazil,US,MED,Medium,3032,thousand barrels
2022-01-01,Canada,US,HSO,Heavy Sour,92573,thousand barrels
2022-01-01,Canada,US,HSW,Heavy Sweet,9487,thousand barrels
2022-01-01,Canada,US,LSO,Light Sour,1578,thousand barrels
2022-01-01,Canada,US,LSW,Light Sweet,1572,thousand barrels
2022-01-01,Canada,US,MED,Medium,17098,thousand barrels
2022-01-01,Colombia,US,HSO,Heavy Sour,6019,thousand barrels
2022-01-01,Ecuador,US,HSO,Heavy Sour,2452,thousand barrels
2022-01-01,Ghana,US,LSW,Light Sweet,991,thousand barrels
2022-01-01,Ghana,US,MED,Medium,1491,thousand barrels
2022-01-01,Guyana,US,MED,Medium,3040,thousand barrels
2022-01-01,Iran,US,MED,Medium,507,thousand barrels
2022-01-01,Iraq,US,HSO,Heavy Sour,960,thousand barrels
2022-01-01,Iraq,US,MED,Medium,6900,thousand barrels
2022-01-01,Kazakhstan,US,LSO,Light Sour,1803,thousand barrels
2022-01-01,Kuwait,US,HSO,Heavy Sour,1428,thousand barrels
2022-01-01,Libya,US,LSW,Light Sweet,2345,thousand barrels
2022-01-01,Mexico,US,HSO,Heavy Sour,14596,thousand barrels
2022-01-01,Mexico,US,MED,Medium,4687,thousand barrels
2022-01-01,Nigeria,US,LSW,Light Sweet,884,thousand barrels
2022-01-01,Norway,US,LSW,Light Sweet,616,thousand barrels
2022-01-01,Norway,US,MED,Medium,347,thousand barrels
2022-01-01,Peru,US,HSW,Heavy Sweet,251,thousand barrels
2022-01-01,Russia,US,LSO,Light Sour,138,thousand barrels
2022-01-01,Saudi Arabia,US,LSO,Light Sour,1010,thousand barrels
2022-01-01,Saudi Arabia,US,MED,Medium,14019,thousand barrels
2022-01-01,Trinidad and Tobago,US,HSO,Heavy Sour,2099,thousand barrels
2022-01-01,Trinidad and Tobago,US,MED,Medium,359,thousand barrels
2022-01-01,United Arab Emirates,US,LSO,Light Sour,926,thousand barrels
2022-01-01,United Kingdom,US,HSW,Heavy Sweet,599,thousand barrels
2022-01-01,United Kingdom,US,LSW,Light Sweet,476,thousand barrels
2022-02-01,Angola,US,HSW,Heavy Sweet,949,thousand barrels
2022-02-01,Angola,US,MED,Medium,944,thousand barrels
2022-02-01,Argentina,US,HSW,Heavy Sweet,375,thousand barrels
2022-02-01,Argentina,US,LSW,Light Sweet,184,thousand barrels
2022-02-01,Brazil,US,HSO,Heavy Sour,480,thousand barrels
2022-02-01,Brazil,US,MED,Medium,3341,thousand barrels
2022-02-01,Canada,US,HSO,Heavy Sour,76926,thousand barrels
2022-02-01,Canada,US,HSW,Heavy Sweet,6908,thousand barrels
2022-02-01,Canada,US,LSO,Light Sour,1057,thousand barrels
2022-02-01,Canada,US,LSW,Light Sweet,1101,thousand barrels
2022-02-01,Canada,US,MED,Medium,21254,thousand barrels
2022-02-01,Colombia,US,HSO,Heavy Sour,6051,thousand barrels
2022-02-01,Colombia,US,MED,Medium,339,thousand barrels
2022-02-01,Ecuador,US,HSO,Heavy Sour,2751,thousand barrels
2022-02-01,Ecuador,US,HSW,Heavy Sweet,684,thousand barrels
2022-02-01,Ghana,US,MED,Medium,1091,thousand barrels
2022-02-01,Guyana,US,MED,Medium,1821,thousand barrels
2022-02-01,Iraq,US,HSO,Heavy Sour,1285,thousand barrels
2022-02-01,Iraq,US,MED,Medium,5301,thousand barrels
2022-02-01,Kazakhstan,US,LSO,Light Sour,767,thousand barrels
2022-02-01,Kuwait,US,HSO,Heavy Sour,376,thousand barrels
2022-02-01,Libya,US,LSW,Light Sweet,2185,thousand barrels
2022-02-01,Mexico,US,HSO,Heavy Sour,10186,thousand barrels
2022-02-01,Mexico,US,MED,Medium,5863,thousand barrels
2022-02-01,Nigeria,US,LSW,Light Sweet,3028,thousand barrels
2022-02-01,Norway,US,MED,Medium,532,thousand barrels
2022-02-01,Peru,US,HSW,Heavy Sweet,536,thousand barrels
2022-02-01,Russia,US,LSO,Light Sour,848,thousand barrels
2022-02-01,Russia,US,MED,Medium,1477,thousand barrels
2022-02-01,Saudi Arabia,US,HSO,Heavy Sour,376,thousand barrels
2022-02-01,Saudi Arabia,US,MED,Medium,12034,thousand barrels
2022-02-01,Trinidad and Tobago,US,HSO,Heavy Sour,1023,thousand barrels
2022-02-01,United Kingdom,US,HSO,Heavy Sour,399,thousand barrels
2022-03-01,Angola,US,LSW,Light Sweet,899,thousand barrels
2022-03-01,Argentina,US,HSW,Heavy Sweet,484,thousand barrels
2022-03-01,Argentina,US,LSW,Light Sweet,1467,thousand barrels
2022-03-01,Brazil,US,MED,Medium,3385,thousand barrels
2022-03-01,Canada,US,HSO,Heavy Sour,87191,thousand barrels
2022-03-01,Canada,US,HSW,Heavy Sweet,8638,thousand barrels
2022-03-01,Canada,US,LSO,Light Sour,1277,thousand barrels
2022-03-01,Canada,US,LSW,Light Sweet,2924,thousand barrels
2022-03-01,Canada,US,MED,Medium,25271,thousand barrels
2022-03-01,Colombia,US,HSO,Heavy Sour,7048,thousand barrels
2022-03-01,Ecuador,US,HSO,Heavy Sour,3391,thousand barrels
2022-03-01,Ghana,US,LSW,Light Sweet,120,thousand barrels
2022-03-01,Ghana,US,MED,Medium,1731,thousand barrels
2022-03-01,Guyana,US,MED,Medium,2020,thousand barrels
2022-03-01,Iraq,US,HSO,Heavy Sour,1318,thousand barrels
2022-03-01,Iraq,US,MED,Medium,4473,thousand barrels
2022-03-01,Kuwait,US,HSO,Heavy Sour,369,thousand barrels
2022-03-01,Libya,US,LSW,Light Sweet,2992,thousand barrels
2022-03-01,Mexico,US,HSO,Heavy Sour,16622,thousand barrels
2022-03-01,Mexico,US,MED,Medium,3743,thousand barrels
2022-03-01,Nigeria,US,LSW,Light Sweet,1048,thousand barrels
2022-03-01,Norway,US,MED,Medium,588,thousand barrels
2022-03-01,Peru,US,HSW,Heavy Sweet,259,thousand barrels
2022-03-01,Russia,US,LSO,Light Sour,1056,thousand barrels
2022-03-01,Russia,US,LSW,Light Sweet,1753,thousand barrels
2022-03-01,Russia,US,MED,Medium,1409,thousand barrels
2022-03-01,Saudi Arabia,US,HSO,Heavy Sour,370,thousand barrels
2022-03-01,Saudi Arabia,US,LSO,Light Sour,995,thousand barrels
2022-03-01,Saudi Arabia,US,MED,Medium,14259,thousand barrels
2022-03-01,Trinidad and Tobago,US,HSO,Heavy Sour,522,thousand barrels
2022-03-01,Trinidad and Tobago,US,MED,Medium,378,thousand barrels
2022-03-01,United Kingdom,US,HSO,Heavy Sour,402,thousand barrels
2022-03-01,United Kingdom,US,MED,Medium,522,thousand barrels
2022-04-01,Angola,US,LSW,Light Sweet,581,thousand barrels
2022-04-01,Argentina,US,HSW,Heavy Sweet,1036,thousand barrels
